1.000000000000000000e+00,9.999279085681486157e-01,9.997116596754733742e-01,9.993513280110759567e-01,9.988470374694836673e-01,9.981989616597122250e-01,9.974073233693550034e-01,9.964723945806064354e-01,9.953944963503429388e-01,9.941739986678959085e-01,9.928113202911186264e-01,9.913069285601966429e-01,9.896613391888683386e-01,9.878751160329177772e-01,9.859488708360255593e-01,9.838832629531542029e-01,9.816789990517390541e-01,9.793368327909732773e-01,9.768575644794676993e-01,9.742420407115919279e-01,9.714911539827556508e-01,9.686058422839088911e-01,9.655870886755150151e-01,9.624359208412618383e-01,9.591534106217659561e-01,9.557406735285283172e-01,9.521988682384080471e-01,9.485291960688865265e-01,9.447329004343902881e-01,9.408112662839661633e-01,9.367656195205886771e-01,9.325973264024051135e-01,9.283077929262268935e-01,9.238984641935669151e-01,9.193708237595784594e-01,9.147263929651872072e-01,9.099667302527907342e-01,9.050934304658665441e-01,9.001081241328371396e-01,8.950124767355767119e-01,8.898081879629340385e-01,8.844969909496431804e-01,8.790806515010372024e-01,8.735609673039548273e-01,8.679397671242542467e-01,8.622189099913509791e-01,8.564002843702037682e-01,8.504858073211869485e-01,8.444774236482764929e-01,8.383771050359994925e-01,8.321868491755987085e-01,8.259086788808585045e-01,8.195446411940628950e-01,8.130968064825337960e-01,8.065672675262351987e-01,7.999581385969004588e-01,7.932715545291654236e-01,7.865096697841870155e-01,7.796746575062241114e-01,7.727687085726688831e-01,7.657940306380182083e-01,7.587528471722706502e-01,7.516473964942415043e-01,7.444799308002937321e-01,7.372527151889749497e-01,7.299680266820643970e-01,7.226281532425155030e-01,7.152353927898088548e-01,7.077920522131994074e-01,7.003004463833710780e-01,6.927628971629868904e-01,6.851817324166420420e-01,6.775592850207141637e-01,6.698978918736135935e-01,6.621998929069241591e-01,6.544676300979372918e-01,6.467034464840675234e-01,6.389096851796441934e-01,6.310886883955734161e-01,6.232427964623455940e-01,6.153743468568910746e-01,6.074856732337456933e-01,5.995791044610241372e-01,5.916569636616600958e-01,5.837215672603934813e-01,5.757752240369707897e-01,5.678202341860165703e-01,5.598588883840402985e-01,5.518934668640272934e-01,5.439262384980673160e-01,5.359594598884560579e-01,5.279953744677168270e-01,5.200362116079666475e-01,5.120841857400555419e-01,5.041414954829011030e-01,4.962103227834289698e-01,4.882928320675242739e-01,4.803911694024005641e-01,4.725074616707729547e-01,4.646438157572228556e-01,4.568025290677305561e-01,4.492303013647387377e-01,4.428559780510150645e-01,4.385683710765183596e-01,4.369572725438503613e-01,4.382322387721577228e-01,4.421954601768250948e-01,4.482722063740763874e-01,4.555941877698787001e-01,4.631237362111343403e-01,4.698010251058259978e-01,4.746934156202857746e-01,4.771258563448210754e-01,4.767740817842676115e-01,4.737077316142183081e-01,4.683776702164164640e-01,4.615497004213039434e-01,4.541944126830589346e-01,4.473490271430888288e-01,4.419709174408012475e-01,4.388035274408214614e-01,4.382734822421938126e-01,4.404331455102821202e-01,4.449563499234108765e-01,4.511874641375616113e-01,4.582364352142925812e-01,4.651060227284838366e-01,4.708330180035802393e-01,4.746234270184253035e-01,4.759626224839838549e-01,4.746851695537413485e-01,4.709948544472449816e-01,4.654325540391611726e-01,4.587969613325430518e-01,4.520297821817234607e-01,4.460819175652411817e-01,4.417796672597721908e-01,4.397098015716224828e-01,4.401395009014699156e-01,4.429820865964150256e-01,4.478128999612857597e-01,4.539325719169552964e-01,4.604682739647441569e-01,4.664982864618871239e-01,4.711820901605320855e-01,4.738776009856124904e-01,4.742291815413909317e-01,4.722143632382804213e-01,4.681431677857030293e-01,4.626106667951096485e-01,4.564100012706771015e-01,4.504185711879971632e-01,4.454737368415163656e-01,4.422556571170370709e-01,4.411936718468756902e-01,4.424091178090527876e-01,4.457021751935618115e-01,4.505840424584361403e-01,4.563493341974149686e-01,4.621779942893582405e-01,4.672519960178721510e-01,4.708702094335539545e-01,4.725452934748194944e-01,4.720692179239804331e-01,4.695386202596613656e-01,4.653369807241367617e-01,4.600767238006144288e-01,4.545099563891079608e-01,4.494208486383150514e-01,4.455150644437698704e-01,4.433218428259211863e-01,4.431223227918964502e-01,4.449138081321039606e-01,4.484144623778565375e-01,4.531071620512632792e-01,4.583157400400801329e-01,4.633023923230627505e-01,4.673722140150207705e-01,4.699700457762077122e-01,4.707561285353314973e-01,4.696502644406457261e-01,4.668387835079531589e-01,4.627439466240375610e-01,4.579607120283878952e-01,4.531703069967666364e-01,4.490431547205451790e-01,4.461449928901128348e-01,4.448593342076746504e-01,4.453368902975309296e-01,4.474785977825276317e-01,4.509540360479764587e-01,4.552520101542888997e-01,4.597556005977819771e-01,4.638306758015893205e-01,4.669151691171088414e-01,4.685965496592127688e-01,4.686668140875986932e-01,4.671476937647800476e-01,4.642831056516776855e-01,4.605005456443239664e-01,4.563474639104331265e-01,4.524120665102034367e-01,4.492399935729731175e-01,4.472586757113700684e-01,4.467198503310457758e-01,4.476679478751548480e-01,4.499382555656500360e-01,4.531844909251513953e-01,4.569312828657607906e-01,4.606436454886538856e-01,4.638033058730078317e-01,4.659810010323732210e-01,4.668946647073666800e-01,4.664456344853215586e-01,4.647282811077936282e-01,4.620123091988063702e-01,4.587008455948262675e-01,4.552707710871541358e-01,4.522041036601311959e-01,4.499202963294991475e-01,4.487189512470075026e-01,4.487407578794582186e-01,4.499517075114078390e-01,4.521522337663059776e-01,4.550093758189027726e-01,4.581068634827732966e-01,4.610056248709957227e-01,4.633059373689804028e-01,4.647024344664798523e-01,4.650244138451412601e-01,4.642561602154989253e-01,4.625349524439452131e-01,4.601276325343336415e-01,4.573896135089481341e-01,4.547125751347294575e-01,4.524685216943541421e-01,4.509581782249910131e-01,4.503708684171386922e-01,4.507611976228304562e-01,4.520453430046071919e-01,4.540169063599932553e-01,4.563795259019224337e-01,4.587911596998344721e-01,4.609134555607993788e-01,4.624590994677455491e-01,4.632305329713186648e-01,4.631448485076964383e-01,4.622417820644072473e-01,4.606742049631659675e-01,4.586830074376417876e-01,4.565604124562875343e-01,4.546072649772613938e-01,4.530905155700978293e-01,4.522068886449297498e-01,4.520576554583245477e-01,4.526376994635101236e-01,4.538399339284237000e-01,4.554739242386777187e-01,4.572955963072147245e-01,4.590434503861132720e-01,4.604759371913608734e-01,4.614046753884178953e-01,4.617189662108364123e-01,4.613984557574715151e-01,4.605125883278607946e-01,4.592074158154284547e-01,4.576821003598929849e-01,4.561588227730159484e-01,4.548506059476031815e-01,4.539316881101177481e-01,4.535145421981102709e-01,4.536365362701098580e-01,4.542577439231728631e-01,4.552697699265486619e-01,4.565138955523702635e-01,4.578055902910916908e-01,4.589616498896608165e-01,4.598259990554005583e-01,4.602905501020940204e-01,4.603083628057463850e-01,4.598975632237209399e-01,4.591358620913876254e-01,4.581468616950900019e-01,4.570804615040524044e-01,4.560904152499235531e-01,4.553123652358165296e-01,4.548454644638195710e-01,4.547400454004019710e-01,4.549928182246364416e-01,4.555499357503212110e-01,4.563171193489320432e-01,4.571750647179858018e-01,4.579976714517801084e-01,4.586703499735119705e-01,4.591057780299306335e-01,4.592549708695681243e-01,4.591123058211915575e-01,4.587140773872731558e-01,4.581311117221265605e-01,4.574568018374441380e-01,4.567925188442799600e-01,4.562326347354941358e-01,4.558513364160129422e-01,4.556930425161278553e-01,4.557676216584292672e-01,4.560508543781600643e-01,4.564897981395303894e-01,4.570120211198919202e-01,4.575371622184589704e-01,4.579890168057741962e-01,4.583063650626418850e-01,4.584510361771699793e-01,4.584121840715386087e-01,4.582063544225543072e-01,4.578735511715995021e-01,4.574700912349513038e-01,4.570594697170066723e-01,4.567026706308473516e-01,4.564493642618401292e-01,4.563312301338999233e-01,4.563582687881306832e-01,4.565184835621201587e-01,4.567808018442200968e-01,4.571006399132884201e-01,4.574271616473786772e-01,4.577110845001003403e-01,4.579118662289395347e-01,4.580032562583048472e-01,4.579764893424997929e-01,4.578407895101546665e-01,4.576211964625446216e-01,4.573541773853255221e-01,4.570818064727296126e-01,4.568453749827085519e-01,4.566793818159344820e-01,4.566067523558419161e-01,4.566359141699627977e-01,4.567600650540205032e-01,4.569586445192547752e-01,4.572007107835694972e-01,4.574496735577527895e-01,4.576686697381405766e-01,4.578258117794946624e-01,4.578985892302133709e-01,4.578768600682308065e-01,4.577641135865263000e-01,4.575767088602930577e-01,4.573414171331716127e-01,4.570916697393022643e-01,4.568629301609474780e-01,4.566878480399320095e-01,4.565918354806464685e-01,4.565896326906706548e-01,4.566832921188291872e-01,4.568618244259783912e-01,4.571025403169191037e-01,4.573739143148908282e-01,4.576396127959472815e-01,4.578631888598425626e-01,4.580128653940790939e-01,4.580658139224780268e-01,4.580113959024663672e-01,4.578529341412281295e-01,4.576077160276488254e-01,4.573052417653613588e-01,4.569838510897422656e-01,4.566860687710483369e-01,4.564532078550906369e-01,4.563198804226887284e-01,4.563091091259843246e-01,4.564286963585053591e-01,4.566693883907650964e-01,4.570051769577985201e-01,4.573958286199609202e-01,4.577914497238834701e-01,4.581386155741202781e-01,4.583873531536326595e-01,4.584981026761931755e-01,4.584477225238662856e-01,4.582336581104763940e-01,4.578755774058564376e-01,4.574140816836632650e-01,4.569064656810127301e-01,4.564198987175591138e-01,4.560227877120952567e-01,4.557753937631492391e-01,4.557209565926708117e-01,4.558786013754694832e-01,4.562391442338921133e-01,4.567645841129191475e-01,4.573916034709759604e-01,4.580388544998730826e-01,4.586172539552407779e-01,4.590420275501985725e-01,4.592449092789357978e-01,4.591847710188507459e-01,4.588550668328122417e-01,4.582868271849204755e-01,4.575464966344504059e-01,4.567286038318800201e-01,4.559439939706735889e-01,4.553050387361261553e-01,4.549097623656596645e-01,4.548270970439232674e-01,4.550854508911239549e-01,4.556664229157507129e-01,4.565048630209400660e-01,4.574956271915834316e-01,4.585064297880737660e-01,4.593952792524855777e-01,4.600302362805468448e-01,4.603087734285598587e-01,4.601739255078491908e-01,4.596247346425711422e-01,4.587191887790984524e-01,4.575688462133159495e-01,4.563255012367051777e-01,4.551614163993075168e-01,4.542456549675224498e-01,4.537197372619491964e-01,4.536760997540474349e-01,4.541425973511797332e-01,4.550755680947228266e-01,4.563628577320676394e-01,4.578368241240393099e-01,4.592958973264690270e-01,4.605319680868027454e-01,4.613599119223845690e-01,4.616450838589205574e-01,4.613247310350333530e-01,4.604199760354946713e-01,4.590362458683812652e-01,4.573516038265050265e-01,4.555941686793709144e-01,4.540114323734813495e-01,4.528355728807713643e-01,4.522496020772268643e-01,4.523592595895430390e-01,4.531749253915728914e-01,4.546065415591287184e-01,4.564727684640674243e-01,4.585235908400968619e-01,4.604736173162146673e-01,4.620416709964120794e-01,4.629911995049982298e-01,4.631657168929541601e-01,4.625139999997938123e-01,4.611010538046064200e-01,4.591027741828525022e-01,4.567845164361266086e-01,4.544661060659844765e-01,4.524778687972917934e-01,4.511137045051533123e-01,4.505878549711864189e-01,4.510017005683804037e-01,4.523256809247885313e-01,4.543994189587245436e-01,4.569506033264334466e-01,4.596305004151058915e-01,4.620615067589743941e-01,4.638902788282056044e-01,4.648389783830886857e-01,4.647472188428227180e-01,4.635984158910584907e-01,4.615263040659278726e-01,4.588001105897308585e-01,4.557899034563296370e-01,4.529165244709874583e-01,4.505928581292168444e-01,4.491646206915038686e-01,4.488591485360733380e-01,4.497497470019540811e-01,4.517411298220994631e-01,4.545785977540798273e-01,4.578802658548941640e-01,4.611883212016633093e-01,4.640324565362939357e-01,4.659967016332010048e-01,4.667801635914302638e-01,4.662428227946359138e-01,4.644294552044652691e-01,4.615677189552184756e-01,4.580400524196952539e-01,4.543327782229714673e-01,4.509691572613569455e-01,4.484355973411696672e-01,4.471114177537380829e-01,4.472123023783545204e-01,4.487558445420801734e-01,4.515546120651039441e-01,4.552383400509949496e-01,4.593027221505365798e-01,4.631784055928122035e-01,4.663107624712419241e-01,4.682392632823568768e-01,4.686650970140662231e-01,4.674971245784899643e-01,4.648691462350015291e-01,4.611254237537754652e-01,4.567758781027904114e-01,4.524267511675173492e-01,4.486961465199581500e-01,4.461262144860134171e-01,4.451044583317820269e-01,4.458055770972109699e-01,4.481625441808774757e-01,4.518716068346011472e-01,4.564311309419850637e-01,4.612093760979122381e-01,4.655320601123930646e-01,4.687775764598480777e-01,4.704664145249047857e-01,4.703319193506255158e-01,4.683619649386595030e-01,4.648050867154264187e-01,4.601395827679260475e-01,4.550093563752962145e-01,4.501350859429593676e-01,4.462129760646260657e-01,4.438153209372507901e-01,4.433070876416352335e-01,4.447906723197010415e-01,4.480871578604396221e-01,4.527573258819360680e-01,4.581600545932435486e-01,4.635403628286067224e-01,4.681350111392507118e-01,4.712808809661214182e-01,4.725107325192323682e-01,4.716225110401290332e-01,4.687119381197430434e-01,4.641632094800930419e-01,4.585985187162705534e-01,4.527930069669327540e-01,4.475667609515774359e-01,4.436689166591011868e-01,4.416702603344426215e-01,4.418797326124144775e-01,4.442970446777726456e-01,4.486086337286006587e-01,4.542281061356673311e-01,4.603759938278584318e-01,4.661879819784338075e-01,4.708365714479845754e-01,4.736490351714792713e-01,4.742048405083471585e-01,4.723984251085890929e-01,4.684579743459058032e-01,4.629169996588248792e-01,4.565421985150026618e-01,4.502273414642521954e-01,4.448678814405082615e-01,4.412338939029865070e-01,4.398593946824579382e-01,4.409639548826068678e-01,4.444181133845861442e-01,4.497579819418785485e-01,4.562474973893302366e-01,4.629799803596997831e-01,4.690049801284787989e-01,4.734626419996305069e-01,4.757065805861533381e-01,4.753976835903798159e-01,4.725552282634775114e-01,4.675576280225620662e-01,4.610922137782368369e-01,4.540606951108742684e-01,4.474533107237701479e-01,4.422092508777605846e-01,4.390830487322348596e-01,4.385359689084060708e-01,4.406680399976934948e-01,4.452007402369280165e-01,4.515132347524068446e-01,4.587274780135202068e-01,4.658305119821498641e-01,4.718169079171030678e-01,4.758312973124400602e-01,4.772907618933163176e-01,4.759695518719622154e-01,4.720338146636480769e-01,4.660210210434070910e-01,4.587665895896103074e-01,4.512877277732278980e-01,4.446406576250263032e-01,4.397712907463083853e-01,4.373804909354325199e-01,4.378231400627716208e-01,4.410555564352510172e-01,4.466390493819628049e-01,4.537994769250713878e-01,4.615347231355592106e-01,4.687551581965785363e-01,4.744373686778535215e-01,4.777694400308085676e-01,4.782671400728345512e-01,4.758443582897380342e-01,4.708275493050246840e-01,4.639118151655772793e-01,4.560645280105721788e-01,4.483898696263812211e-01,4.419732808646854583e-01,4.377277639070963344e-01,4.362638307284138484e-01,4.378016471162591294e-01,4.421380284700691665e-01,4.486732253725822517e-01,4.564939811038112305e-01,4.645013473734433962e-01,4.715653462979279009e-01,4.766846818507120553e-01,4.791288953218870161e-01,4.785427546735936399e-01,4.749979402441064091e-01,4.689845020351041671e-01,4.613430727771726803e-01,4.531472222841073094e-01,4.455524392212492080e-01,4.396330137030649010e-01,4.362298805151401115e-01,4.358310045513212883e-01,4.385013464132285765e-01,4.438724722071067941e-01,4.511934496881817025e-01,4.594359939185659880e-01,4.674391203410730444e-01,4.740729275963037059e-01,4.783983715357094102e-01,4.798004046166426395e-01,4.780755763104757028e-01,4.734615997146291999e-01,4.666045838470760376e-01,4.584684514424475221e-01,4.501992585707250139e-01,4.429635413306574065e-01,4.377835241246824660e-01,4.353925031145312596e-01,4.361308944925093023e-01,4.398977059367374376e-01,4.461643599157544271e-01,4.540489770893517130e-01,4.624406663491328895e-01,4.701562793611174240e-01,4.761074781003778456e-01,4.794544894126169243e-01,4.797247932175359719e-01,4.768799505600799238e-01,4.713211199222278047e-01,4.638324154980112413e-01,4.554701152799368047e-01,4.474134850749414971e-01,4.407982485816441809e-01,4.365562527066100817e-01,4.352840068187088240e-01,4.371586718317816977e-01,4.419133495433533176e-01,4.488751246978067710e-01,4.570604315289679143e-01,4.653142109464588616e-01,4.724731422790169333e-01,4.775298485076276966e-01,4.797748629273952958e-01,4.788963202398077157e-01,4.750233423711833769e-01,4.687070740767254606e-01,4.608421517025776404e-01,4.525398085169032303e-01,4.449706398211471514e-01,4.391993074989953838e-01,4.360345587039572424e-01,4.359157181968486561e-01,4.388516090450448326e-01,4.444204056273907688e-01,4.518302864354112325e-01,4.600321578623445262e-01,4.678683811855724461e-01,4.742363891681380395e-01,4.782440343300446983e-01,4.793347489321426180e-01,4.773649321491384989e-01,4.726227895362361542e-01,4.657861618263139936e-01,4.578255126830389488e-01,4.498659750905222299e-01,4.430280924214781701e-01,4.382698280120568279e-01,4.362521507746440763e-01,4.372470838919306768e-01,4.411010254646663409e-01,4.472582851479887656e-01,4.548412498745154631e-01,4.627756049835485830e-01,4.699427224708498940e-01,4.753375718796518656e-01,4.782098314756907942e-01,4.781683593226541129e-01,4.752344593286388363e-01,4.698366860326764760e-01,4.627482293894902843e-01,4.549760278560949223e-01,4.476175284871997673e-01,4.417054956243251507e-01,4.380628432794775873e-01,4.371879240250463594e-01,4.391862850288259512e-01,4.437582421863383031e-01,4.502436815686664540e-01,4.577174049632746211e-01,4.651212389890282406e-01,4.714140230163562650e-01,4.757181893788575144e-01,4.774422724236496163e-01,4.763622227577921642e-01,4.726503393009237053e-01,4.668481083399133036e-01,4.597871873485674943e-01,4.524700641244493449e-01,4.459275318514752118e-01,4.410732666748595765e-01,4.385760494758706995e-01,4.387675233877427750e-01,4.415982202327288775e-01,4.466476715673054487e-01,4.531867357088733006e-01,4.602829140388972062e-01,4.669334361728877392e-01,4.722071008303251882e-01,4.753747855449588777e-01,4.760103126032851351e-01,4.740477054097167464e-01,4.697871516566963779e-01,4.638493015962581456e-01,4.570848279466540598e-01,4.504524263715599108e-01,4.448827673009458361e-01,4.411477263073682598e-01,4.397532881203461419e-01,4.408709967594247603e-01,4.443172345010948376e-01,4.495827663430584376e-01,4.559078650668945132e-01,4.623919449702366125e-01,4.681218757482076276e-01,4.723006778238054704e-01,4.743584421905760462e-01,4.740300239058877207e-01,4.713889185973269558e-01,4.668330349640651411e-01,4.610249158421410032e-01,4.547953625677693679e-01,4.490244814299833576e-01,4.445171958091324593e-01,4.418908486804878355e-01,4.414906036831878211e-01,4.433442393235317858e-01,4.471622280828463358e-01,4.523825260312983043e-01,4.582531930035922407e-01,4.639407085236375572e-01,4.686483748410563144e-01,4.717279747738984952e-01,4.727690231284955025e-01,4.716533199149011146e-01,4.685675761974376630e-01,4.639729007469084454e-01,4.585360436523962524e-01,4.530326262288621453e-01,4.482364007439133546e-01,4.448103597073664317e-01,4.432150295009030239e-01,4.436466371365695993e-01,4.460134368264949134e-01,4.499529728247333438e-01,4.548872324649789745e-01,4.601073371064698936e-01,4.648753722991488257e-01,4.685287259867791931e-01,4.705721738596556625e-01,4.707449106254081306e-01,4.690534656663479240e-01,4.657664043951793009e-01,4.613721808911492861e-01,4.565066914898943673e-01,4.518612532646487101e-01,4.480843208324672422e-01,4.456909185737848444e-01,4.449924406482079209e-01,4.460563785571579620e-01,4.487011429573101173e-01,4.525260971481628314e-01,4.569719406158447850e-01,4.614023764510510328e-01,4.651951487383453321e-01,4.678294249913589886e-01,4.689572512404210913e-01,4.684492836792594206e-01,4.664088189215281899e-01,4.631527393620470390e-01,4.591626953302779257e-01,4.550139924822706461e-01,4.512926635781490114e-01,4.485126728158446152e-01,4.470449491155536470e-01,4.470680408003038786e-01,4.485469299741653981e-01,4.512424285415067571e-01,4.547492002740085026e-01,4.585564410344449837e-01,4.621221643894403708e-01,4.649503015916269799e-01,4.666596526703358228e-01,4.670351114546905658e-01,4.660543026608915396e-01,4.638864002819816368e-01,4.608639083003759906e-01,4.574319990936213109e-01,4.540830839907055716e-01,4.512862125177770634e-01,4.494214139520539830e-01,4.487281642666337556e-01,4.492749478256573004e-01,4.509537298350343448e-01,4.534995323576324067e-01,4.565317398973383067e-01,4.596107564847740079e-01,4.623016094853811264e-01,4.642353117845222643e-01,4.651593359584211274e-01,4.649703129084460373e-01,4.637247635544157753e-01,4.616268987495557585e-01,4.589958067522671992e-01,4.562172196314540629e-01,4.536871103974978725e-01,4.517553476766063003e-01,4.506774124648961766e-01,4.505808238904729368e-01,4.514506507235827582e-01,4.531356502720834123e-01,4.553735959648365084e-01,4.578316591146786019e-01,4.601556770321535428e-01,4.620210421235758091e-01,4.631779169451718525e-01,4.634844939783897555e-01,4.629239027846764887e-01,4.616028276940674635e-01,4.597325679342761928e-01,4.575957607901292579e-01,4.555039450527627043e-01,4.537523008773646782e-01,4.525781194503883387e-01,4.521288271545312876e-01,4.524438459269646828e-01,4.534524594005257536e-01,4.549874933631813390e-01,4.568123559711599890e-01,4.586571408460007326e-01,4.602583275336881163e-01,4.613962671514950653e-01,4.619251417807688220e-01,4.617913365758248845e-01,4.610379605439846040e-01,4.597953195583229791e-01,4.582591764169792747e-01,4.566603350221259960e-01,4.552302228608479662e-01,4.541675710483525363e-01,4.536109650249721126e-01,4.536210323629469854e-01,4.541745144029357695e-01,4.551706723141283328e-01,4.564486752280181303e-01,4.578130705090658892e-01,4.590633608237639773e-01,4.600232507312601582e-01,4.605653245170955867e-01,4.606277264532544491e-01,4.602206967398523307e-01,4.594223687903750686e-01,4.583648210399439704e-01,4.572127657274384083e-01,4.561382509455450540e-01,4.552952184289048021e-01,4.547976476030879955e-01,4.547043616918637898e-01,4.550124878343645429e-01,4.556602234431356147e-01,4.565381706691868935e-01,4.575072659136549813e-01,4.584204283992328044e-01,4.591446029003614093e-01,4.595799280937695741e-01,4.596732985559286444e-01,4.594245101016674049e-01,4.588843363168939593e-01,4.581451012571275405e-01,4.573254072634451162e-01,4.565514875179281229e-01,4.559380704310465049e-01,4.555716197345193730e-01,4.554983671952523294e-01,4.557187631749097800e-01,4.561889624168531387e-01,4.568288948919762005e-01,4.575355046428347117e-01,4.581990137599372126e-01,4.587196842590935963e-01,4.590225544364681665e-01,4.590680056123191966e-01,4.588567014385480647e-01,4.584283234874354518e-01,4.578544715886052607e-01,4.572269614612605171e-01,4.566434016294508846e-01,4.561922828041111710e-01,4.559398251362157817e-01,4.559205062198419256e-01,4.561325924177975777e-01,4.565392156629181630e-01,4.570746981067903558e-01,4.576550538351382702e-01,4.581910028757852915e-01,4.586015008131416604e-01,4.588257596297250496e-01,4.588320075468139692e-01,4.586217576873512503e-01,4.582290437355999169e-01,4.577148396811194786e-01,4.571575890287000177e-01,4.566413135954158764e-01,4.562430937271355069e-01,4.560217678460284363e-01,4.560094828045103132e-01,4.562072773154666194e-01,4.565852705652320709e-01,4.570873493766235973e-01,4.576395995626687530e-01,4.581612027465210568e-01,4.585761911016491554e-01,4.588243612306461272e-01,4.588698014749620357e-01,4.587058536162545441e-01,4.583558523778282212e-01,4.578695999101962122e-01,4.573161421212194599e-01,4.567739147971009439e-01,4.563196720090775815e-01,4.560177535444563390e-01,4.559111722087739182e-01,4.560157279628653804e-01,4.563179222112904720e-01,4.567769127800191398e-01,4.573301955193066481e-01,4.579021987157851359e-01,4.584145970190697250e-01,4.587969395800969852e-01,4.589961662370131701e-01,4.589837533402862935e-01,4.587595595273770144e-01,4.583518867137977293e-01,4.578137763702046503e-01,4.572160511535072192e-01,4.566380236733075804e-01,4.561570862729741327e-01,4.558385312244457310e-01,4.557269127638077233e-01,4.558400595464998650e-01,4.561665066349333553e-01,4.566666836755521874e-01,4.572777242913071971e-01,4.579213084469953010e-01,4.585135691586523232e-01,4.589758327311829200e-01,4.592448488157895858e-01,4.592812163844091078e-01,4.590749185997541892e-01,4.586472210768465230e-01,4.580486271810998988e-01,4.573530670087649908e-01,4.566489648253648781e-01,4.560282313863055492e-01,4.555745134466354096e-01,4.553521634178550048e-01,4.553973468350866471e-01,4.557124837569008213e-01,4.562648427730151002e-01,4.569896127139989606e-01,4.577972230935140607e-01,4.585841355758255578e-01,4.592458539705687182e-01,4.596905626206747586e-01,4.598516521615108044e-01,4.596974564205360547e-01,4.592368083410539037e-01,4.585195023920015100e-01,4.576313740859590529e-01,4.566843996568289987e-01,4.558028947912038387e-01,4.551074613829296234e-01
